time,temperature_2m,relative_humidity_2m,wind_speed_10m,latitude,longitude
2026-05-19T00:00,23.7,68,7.6,9.9331,-84.0792
2026-05-19T01:00,22.2,74,9.4,9.9331,-84.0792
2026-05-19T02:00,21.4,77,10.3,9.9331,-84.0792
2026-05-19T03:00,21.0,77,10.8,9.9331,-84.0792
2026-05-19T04:00,21.1,76,11.1,9.9331,-84.0792
2026-05-19T05:00,21.0,76,9.9,9.9331,-84.0792
2026-05-19T06:00,20.7,76,8.7,9.9331,-84.0792
2026-05-19T07:00,20.6,76,8.8,9.9331,-84.0792
2026-05-19T08:00,20.3,77,8.6,9.9331,-84.0792
2026-05-19T09:00,20.4,77,8.5,9.9331,-84.0792
2026-05-19T10:00,20.6,78,8.7,9.9331,-84.0792
2026-05-19T11:00,20.7,77,9.4,9.9331,-84.0792
2026-05-19T12:00,20.8,78,9.3,9.9331,-84.0792
2026-05-19T13:00,22.0,72,11.4,9.9331,-84.0792
2026-05-19T14:00,24.1,64,11.4,9.9331,-84.0792
2026-05-19T15:00,26.2,57,10.9,9.9331,-84.0792
2026-05-19T16:00,27.5,53,7.7,9.9331,-84.0792
2026-05-19T17:00,28.5,51,8.9,9.9331,-84.0792
2026-05-19T18:00,28.9,46,9.8,9.9331,-84.0792
2026-05-19T19:00,27.4,53,9.0,9.9331,-84.0792
2026-05-19T20:00,26.6,57,6.8,9.9331,-84.0792
2026-05-19T21:00,25.3,62,4.8,9.9331,-84.0792
2026-05-19T22:00,25.1,62,2.2,9.9331,-84.0792
2026-05-19T23:00,24.0,70,7.6,9.9331,-84.0792
2026-05-20T00:00,23.8,72,7.6,9.9331,-84.0792
2026-05-20T01:00,22.8,76,9.7,9.9331,-84.0792
2026-05-20T02:00,22.1,77,9.5,9.9331,-84.0792
2026-05-20T03:00,21.8,77,10.1,9.9331,-84.0792
2026-05-20T04:00,21.5,77,10.7,9.9331,-84.0792
2026-05-20T05:00,21.3,78,11.8,9.9331,-84.0792
2026-05-20T06:00,21.0,77,10.1,9.9331,-84.0792
2026-05-20T07:00,20.9,77,10.3,9.9331,-84.0792
2026-05-20T08:00,20.9,78,10.5,9.9331,-84.0792
2026-05-20T09:00,20.7,80,9.6,9.9331,-84.0792
2026-05-20T10:00,20.9,80,9.6,9.9331,-84.0792
2026-05-20T11:00,21.0,79,11.5,9.9331,-84.0792
2026-05-20T12:00,21.4,78,11.1,9.9331,-84.0792
2026-05-20T13:00,22.0,75,11.5,9.9331,-84.0792
2026-05-20T14:00,23.2,73,11.7,9.9331,-84.0792
2026-05-20T15:00,24.0,69,11.5,9.9331,-84.0792
2026-05-20T16:00,23.7,70,10.7,9.9331,-84.0792
2026-05-20T17:00,23.6,72,9.9,9.9331,-84.0792
2026-05-20T18:00,24.7,65,6.7,9.9331,-84.0792
2026-05-20T19:00,25.1,63,10.5,9.9331,-84.0792
2026-05-20T20:00,24.1,68,9.4,9.9331,-84.0792
2026-05-20T21:00,24.7,66,11.9,9.9331,-84.0792
2026-05-20T22:00,23.5,72,11.2,9.9331,-84.0792
2026-05-20T23:00,22.4,78,10.7,9.9331,-84.0792
2026-05-21T00:00,22.0,79,11.3,9.9331,-84.0792
2026-05-21T01:00,21.5,78,11.2,9.9331,-84.0792
2026-05-21T02:00,21.0,78,9.9,9.9331,-84.0792
2026-05-21T03:00,20.4,80,11.6,9.9331,-84.0792
2026-05-21T04:00,20.1,80,12.3,9.9331,-84.0792
2026-05-21T05:00,20.5,76,12.6,9.9331,-84.0792
2026-05-21T06:00,19.5,75,11.7,9.9331,-84.0792
2026-05-21T07:00,19.5,73,12.8,9.9331,-84.0792
2026-05-21T08:00,19.7,73,11.5,9.9331,-84.0792
2026-05-21T09:00,19.4,76,10.6,9.9331,-84.0792
2026-05-21T10:00,18.6,80,9.4,9.9331,-84.0792
2026-05-21T11:00,18.0,83,9.5,9.9331,-84.0792
2026-05-21T12:00,18.5,78,10.0,9.9331,-84.0792
2026-05-21T13:00,21.1,66,10.5,9.9331,-84.0792
2026-05-21T14:00,23.3,60,11.1,9.9331,-84.0792
2026-05-21T15:00,24.8,57,10.2,9.9331,-84.0792
2026-05-21T16:00,26.6,51,9.1,9.9331,-84.0792
2026-05-21T17:00,27.7,47,7.7,9.9331,-84.0792
2026-05-21T18:00,28.0,46,8.1,9.9331,-84.0792
2026-05-21T19:00,27.5,49,9.0,9.9331,-84.0792
2026-05-21T20:00,25.2,60,4.9,9.9331,-84.0792
2026-05-21T21:00,23.6,70,4.4,9.9331,-84.0792
2026-05-21T22:00,23.7,71,3.6,9.9331,-84.0792
2026-05-21T23:00,22.7,75,3.1,9.9331,-84.0792
2026-05-22T00:00,23.1,71,5.8,9.9331,-84.0792
2026-05-22T01:00,22.6,73,5.0,9.9331,-84.0792
2026-05-22T02:00,22.0,77,3.6,9.9331,-84.0792
2026-05-22T03:00,21.5,79,4.8,9.9331,-84.0792
2026-05-22T04:00,21.0,82,6.7,9.9331,-84.0792
2026-05-22T05:00,20.4,84,8.3,9.9331,-84.0792
2026-05-22T06:00,20.2,80,8.6,9.9331,-84.0792
2026-05-22T07:00,20.1,79,9.4,9.9331,-84.0792
2026-05-22T08:00,20.1,79,9.2,9.9331,-84.0792
2026-05-22T09:00,19.9,79,9.7,9.9331,-84.0792
2026-05-22T10:00,20.0,79,10.5,9.9331,-84.0792
2026-05-22T11:00,19.9,77,9.6,9.9331,-84.0792
2026-05-22T12:00,20.3,78,10.6,9.9331,-84.0792
2026-05-22T13:00,21.9,70,11.7,9.9331,-84.0792
2026-05-22T14:00,21.9,77,8.7,9.9331,-84.0792
2026-05-22T15:00,23.5,72,6.7,9.9331,-84.0792
2026-05-22T16:00,26.0,60,7.2,9.9331,-84.0792
2026-05-22T17:00,27.4,57,4.4,9.9331,-84.0792
2026-05-22T18:00,27.2,53,2.6,9.9331,-84.0792
2026-05-22T19:00,25.3,62,4.7,9.9331,-84.0792
2026-05-22T20:00,24.9,65,5.2,9.9331,-84.0792
2026-05-22T21:00,24.5,65,4.4,9.9331,-84.0792
2026-05-22T22:00,24.2,67,6.1,9.9331,-84.0792
2026-05-22T23:00,23.6,70,5.8,9.9331,-84.0792
2026-05-23T00:00,23.7,69,4.7,9.9331,-84.0792
2026-05-23T01:00,23.1,70,5.8,9.9331,-84.0792
2026-05-23T02:00,22.5,72,4.9,9.9331,-84.0792
2026-05-23T03:00,22.2,73,5.0,9.9331,-84.0792
2026-05-23T04:00,22.0,75,7.6,9.9331,-84.0792
2026-05-23T05:00,21.4,78,3.1,9.9331,-84.0792
2026-05-23T06:00,20.8,77,8.5,9.9331,-84.0792
2026-05-23T07:00,20.4,77,10.1,9.9331,-84.0792
2026-05-23T08:00,20.7,75,8.2,9.9331,-84.0792
2026-05-23T09:00,20.6,76,8.5,9.9331,-84.0792
2026-05-23T10:00,19.9,79,10.2,9.9331,-84.0792
2026-05-23T11:00,19.6,78,10.8,9.9331,-84.0792
2026-05-23T12:00,21.0,74,10.4,9.9331,-84.0792
2026-05-23T13:00,22.5,69,11.7,9.9331,-84.0792
2026-05-23T14:00,24.4,64,13.0,9.9331,-84.0792
2026-05-23T15:00,26.7,55,11.2,9.9331,-84.0792
2026-05-23T16:00,27.8,51,10.6,9.9331,-84.0792
2026-05-23T17:00,28.1,51,8.9,9.9331,-84.0792
2026-05-23T18:00,28.7,45,9.2,9.9331,-84.0792
2026-05-23T19:00,27.9,51,10.5,9.9331,-84.0792
2026-05-23T20:00,27.8,51,3.6,9.9331,-84.0792
2026-05-23T21:00,24.7,63,3.7,9.9331,-84.0792
2026-05-23T22:00,23.9,68,4.6,9.9331,-84.0792
2026-05-23T23:00,24.2,64,8.0,9.9331,-84.0792
2026-05-24T00:00,23.0,70,7.9,9.9331,-84.0792
2026-05-24T01:00,22.4,74,7.0,9.9331,-84.0792
2026-05-24T02:00,22.3,74,6.3,9.9331,-84.0792
2026-05-24T03:00,22.0,76,6.3,9.9331,-84.0792
2026-05-24T04:00,21.4,79,7.8,9.9331,-84.0792
2026-05-24T05:00,21.3,79,8.8,9.9331,-84.0792
2026-05-24T06:00,20.9,77,10.7,9.9331,-84.0792
2026-05-24T07:00,20.6,74,12.1,9.9331,-84.0792
2026-05-24T08:00,20.4,73,11.6,9.9331,-84.0792
2026-05-24T09:00,19.9,76,11.3,9.9331,-84.0792
2026-05-24T10:00,19.3,79,12.1,9.9331,-84.0792
2026-05-24T11:00,18.8,81,11.2,9.9331,-84.0792
2026-05-24T12:00,20.1,77,10.6,9.9331,-84.0792
2026-05-24T13:00,21.9,69,10.5,9.9331,-84.0792
2026-05-24T14:00,24.0,64,11.9,9.9331,-84.0792
2026-05-24T15:00,26.7,55,11.4,9.9331,-84.0792
2026-05-24T16:00,28.1,51,8.8,9.9331,-84.0792
2026-05-24T17:00,28.5,52,8.1,9.9331,-84.0792
2026-05-24T18:00,27.5,54,2.3,9.9331,-84.0792
2026-05-24T19:00,27.2,57,4.2,9.9331,-84.0792
2026-05-24T20:00,25.8,62,3.5,9.9331,-84.0792
2026-05-24T21:00,25.2,66,4.8,9.9331,-84.0792
2026-05-24T22:00,24.5,69,2.7,9.9331,-84.0792
2026-05-24T23:00,23.5,74,6.2,9.9331,-84.0792
2026-05-25T00:00,23.1,75,8.4,9.9331,-84.0792
2026-05-25T01:00,22.5,77,8.5,9.9331,-84.0792
2026-05-25T02:00,22.1,78,8.3,9.9331,-84.0792
2026-05-25T03:00,21.8,78,9.2,9.9331,-84.0792
2026-05-25T04:00,21.6,78,8.8,9.9331,-84.0792
2026-05-25T05:00,21.4,78,8.3,9.9331,-84.0792
2026-05-25T06:00,21.0,76,6.5,9.9331,-84.0792
2026-05-25T07:00,20.6,77,7.0,9.9331,-84.0792
2026-05-25T08:00,20.3,78,7.2,9.9331,-84.0792
2026-05-25T09:00,20.0,78,9.5,9.9331,-84.0792
2026-05-25T10:00,19.9,76,11.3,9.9331,-84.0792
2026-05-25T11:00,19.5,75,10.1,9.9331,-84.0792
2026-05-25T12:00,19.8,76,9.7,9.9331,-84.0792
2026-05-25T13:00,21.5,66,11.3,9.9331,-84.0792
2026-05-25T14:00,23.5,59,10.3,9.9331,-84.0792
2026-05-25T15:00,25.4,53,10.7,9.9331,-84.0792
2026-05-25T16:00,27.1,47,8.5,9.9331,-84.0792
2026-05-25T17:00,28.2,43,7.2,9.9331,-84.0792
2026-05-25T18:00,29.4,39,6.4,9.9331,-84.0792
2026-05-25T19:00,28.1,47,6.7,9.9331,-84.0792
2026-05-25T20:00,26.8,53,8.8,9.9331,-84.0792
2026-05-25T21:00,26.9,54,8.8,9.9331,-84.0792
2026-05-25T22:00,26.1,56,5.9,9.9331,-84.0792
2026-05-25T23:00,24.9,60,4.9,9.9331,-84.0792
2026-05-26T00:00,23.3,69,7.1,9.9331,-84.0792
2026-05-26T01:00,22.7,72,7.5,9.9331,-84.0792
2026-05-26T02:00,22.2,73,6.5,9.9331,-84.0792
2026-05-26T03:00,21.7,76,9.0,9.9331,-84.0792
2026-05-26T04:00,21.3,77,9.4,9.9331,-84.0792
2026-05-26T05:00,21.2,77,6.6,9.9331,-84.0792
2026-05-26T06:00,20.8,76,7.9,9.9331,-84.0792
2026-05-26T07:00,20.5,76,8.9,9.9331,-84.0792
2026-05-26T08:00,20.5,77,9.3,9.9331,-84.0792
2026-05-26T09:00,20.6,77,8.5,9.9331,-84.0792
2026-05-26T10:00,20.6,77,8.0,9.9331,-84.0792
2026-05-26T11:00,20.6,77,7.3,9.9331,-84.0792
2026-05-26T12:00,21.1,77,8.5,9.9331,-84.0792
2026-05-26T13:00,22.1,73,8.5,9.9331,-84.0792
2026-05-26T14:00,23.3,67,8.9,9.9331,-84.0792
2026-05-26T15:00,24.7,61,6.6,9.9331,-84.0792
2026-05-26T16:00,25.1,59,5.9,9.9331,-84.0792
2026-05-26T17:00,25.1,59,3.6,9.9331,-84.0792
2026-05-26T18:00,25.3,58,4.2,9.9331,-84.0792
2026-05-26T19:00,25.6,58,1.5,9.9331,-84.0792
2026-05-26T20:00,25.7,57,2.2,9.9331,-84.0792
2026-05-26T21:00,25.2,58,3.3,9.9331,-84.0792
2026-05-26T22:00,23.8,68,3.1,9.9331,-84.0792
2026-05-26T23:00,23.3,70,2.9,9.9331,-84.0792
2026-05-27T00:00,22.5,73,2.8,9.9331,-84.0792
2026-05-27T01:00,22.3,73,5.2,9.9331,-84.0792
2026-05-27T02:00,22.0,73,4.7,9.9331,-84.0792
2026-05-27T03:00,21.8,75,3.8,9.9331,-84.0792
2026-05-27T04:00,21.3,77,7.3,9.9331,-84.0792
2026-05-27T05:00,21.4,76,6.6,9.9331,-84.0792
2026-05-27T06:00,20.9,77,7.1,9.9331,-84.0792
2026-05-27T07:00,20.5,75,8.4,9.9331,-84.0792
2026-05-27T08:00,20.4,74,8.8,9.9331,-84.0792
2026-05-27T09:00,20.4,72,8.6,9.9331,-84.0792
2026-05-27T10:00,20.5,70,9.4,9.9331,-84.0792
2026-05-27T11:00,20.8,69,7.8,9.9331,-84.0792
2026-05-27T12:00,20.3,79,9.9,9.9331,-84.0792
2026-05-27T13:00,21.4,73,9.4,9.9331,-84.0792
2026-05-27T14:00,23.8,61,6.5,9.9331,-84.0792
2026-05-27T15:00,27.5,48,5.6,9.9331,-84.0792
2026-05-27T16:00,29.3,41,4.6,9.9331,-84.0792
2026-05-27T17:00,29.2,41,2.8,9.9331,-84.0792
2026-05-27T18:00,29.6,43,5.5,9.9331,-84.0792
2026-05-27T19:00,28.0,49,4.5,9.9331,-84.0792
2026-05-27T20:00,25.7,60,5.7,9.9331,-84.0792
2026-05-27T21:00,23.9,70,5.6,9.9331,-84.0792
2026-05-27T22:00,23.8,71,1.8,9.9331,-84.0792
2026-05-27T23:00,23.4,73,2.7,9.9331,-84.0792
2026-05-28T00:00,23.3,70,3.8,9.9331,-84.0792
2026-05-28T01:00,22.8,71,5.0,9.9331,-84.0792
2026-05-28T02:00,22.2,73,7.3,9.9331,-84.0792
2026-05-28T03:00,21.9,75,10.3,9.9331,-84.0792
2026-05-28T04:00,21.8,77,9.0,9.9331,-84.0792
2026-05-28T05:00,21.1,78,9.8,9.9331,-84.0792
2026-05-28T06:00,20.2,85,9.6,9.9331,-84.0792
2026-05-28T07:00,19.6,90,9.4,9.9331,-84.0792
2026-05-28T08:00,19.2,93,8.9,9.9331,-84.0792
2026-05-28T09:00,19.3,91,13.3,9.9331,-84.0792
2026-05-28T10:00,19.0,87,13.1,9.9331,-84.0792
2026-05-28T11:00,19.0,85,11.2,9.9331,-84.0792
2026-05-28T12:00,20.2,84,8.3,9.9331,-84.0792
2026-05-28T13:00,21.5,77,9.4,9.9331,-84.0792
2026-05-28T14:00,24.0,67,8.0,9.9331,-84.0792
2026-05-28T15:00,26.2,58,5.1,9.9331,-84.0792
2026-05-28T16:00,26.9,56,3.3,9.9331,-84.0792
2026-05-28T17:00,26.6,57,6.3,9.9331,-84.0792
2026-05-28T18:00,27.0,53,6.8,9.9331,-84.0792
2026-05-28T19:00,24.6,68,5.9,9.9331,-84.0792
2026-05-28T20:00,24.3,71,3.5,9.9331,-84.0792
2026-05-28T21:00,24.2,74,3.5,9.9331,-84.0792
2026-05-28T22:00,22.7,82,4.4,9.9331,-84.0792
2026-05-28T23:00,20.8,89,3.0,9.9331,-84.0792
2026-05-29T00:00,21.7,86,3.2,9.9331,-84.0792
2026-05-29T01:00,21.0,92,2.7,9.9331,-84.0792
2026-05-29T02:00,20.8,93,1.0,9.9331,-84.0792
2026-05-29T03:00,20.9,88,4.3,9.9331,-84.0792
2026-05-29T04:00,21.0,85,1.9,9.9331,-84.0792
2026-05-29T05:00,20.4,86,5.9,9.9331,-84.0792
2026-05-29T06:00,19.8,94,2.7,9.9331,-84.0792
2026-05-29T07:00,19.5,96,4.6,9.9331,-84.0792
2026-05-29T08:00,19.2,96,6.8,9.9331,-84.0792
2026-05-29T09:00,19.0,95,8.1,9.9331,-84.0792
2026-05-29T10:00,19.1,92,8.2,9.9331,-84.0792
2026-05-29T11:00,19.1,91,8.6,9.9331,-84.0792
2026-05-29T12:00,19.3,92,5.2,9.9331,-84.0792
2026-05-29T13:00,20.8,88,2.4,9.9331,-84.0792
2026-05-29T14:00,22.9,73,0.4,9.9331,-84.0792
2026-05-29T15:00,24.5,67,1.1,9.9331,-84.0792
2026-05-29T16:00,25.1,65,2.9,9.9331,-84.0792
2026-05-29T17:00,24.6,69,4.0,9.9331,-84.0792
2026-05-29T18:00,22.3,83,7.4,9.9331,-84.0792
2026-05-29T19:00,22.3,83,4.8,9.9331,-84.0792
2026-05-29T20:00,22.6,82,3.4,9.9331,-84.0792
2026-05-29T21:00,22.2,83,3.1,9.9331,-84.0792
2026-05-29T22:00,22.0,86,3.3,9.9331,-84.0792
2026-05-29T23:00,21.7,88,3.9,9.9331,-84.0792
2026-05-30T00:00,21.6,83,6.4,9.9331,-84.0792
2026-05-30T01:00,20.9,85,6.7,9.9331,-84.0792
2026-05-30T02:00,20.1,88,4.5,9.9331,-84.0792
2026-05-30T03:00,19.8,91,1.9,9.9331,-84.0792
2026-05-30T04:00,19.5,94,1.5,9.9331,-84.0792
2026-05-30T05:00,19.4,94,1.5,9.9331,-84.0792
2026-05-30T06:00,19.5,89,4.1,9.9331,-84.0792
2026-05-30T07:00,19.0,92,3.7,9.9331,-84.0792
2026-05-30T08:00,18.7,90,4.3,9.9331,-84.0792
2026-05-30T09:00,18.7,89,4.5,9.9331,-84.0792
2026-05-30T10:00,18.3,88,6.1,9.9331,-84.0792
2026-05-30T11:00,18.2,86,6.7,9.9331,-84.0792
2026-05-30T12:00,18.4,82,7.8,9.9331,-84.0792
2026-05-30T13:00,21.4,72,2.9,9.9331,-84.0792
2026-05-30T14:00,22.9,64,3.1,9.9331,-84.0792
2026-05-30T15:00,23.8,66,6.3,9.9331,-84.0792
2026-05-30T16:00,24.5,66,4.7,9.9331,-84.0792
2026-05-30T17:00,25.8,62,7.4,9.9331,-84.0792
2026-05-30T18:00,25.1,65,9.6,9.9331,-84.0792
2026-05-30T19:00,25.5,59,9.0,9.9331,-84.0792
2026-05-30T20:00,23.0,75,9.9,9.9331,-84.0792
2026-05-30T21:00,21.8,88,4.0,9.9331,-84.0792
2026-05-30T22:00,21.0,94,3.6,9.9331,-84.0792
2026-05-30T23:00,20.7,92,2.4,9.9331,-84.0792
2026-05-31T00:00,20.7,98,3.1,9.9331,-84.0792
2026-05-31T01:00,20.9,96,1.5,9.9331,-84.0792
2026-05-31T02:00,20.8,95,0.6,9.9331,-84.0792
2026-05-31T03:00,20.5,95,2.1,9.9331,-84.0792
2026-05-31T04:00,20.1,98,1.5,9.9331,-84.0792
2026-05-31T05:00,20.1,95,2.1,9.9331,-84.0792
2026-05-31T06:00,19.6,95,5.4,9.9331,-84.0792
2026-05-31T07:00,19.1,93,7.7,9.9331,-84.0792
2026-05-31T08:00,18.6,92,8.6,9.9331,-84.0792
2026-05-31T09:00,18.1,92,9.7,9.9331,-84.0792
2026-05-31T10:00,18.1,92,10.0,9.9331,-84.0792
2026-05-31T11:00,18.3,89,9.5,9.9331,-84.0792
2026-05-31T12:00,19.1,84,9.0,9.9331,-84.0792
2026-05-31T13:00,21.4,77,8.1,9.9331,-84.0792
2026-05-31T14:00,23.6,70,7.6,9.9331,-84.0792
2026-05-31T15:00,25.2,65,5.1,9.9331,-84.0792
2026-05-31T16:00,26.8,61,4.3,9.9331,-84.0792
2026-05-31T17:00,25.9,64,4.6,9.9331,-84.0792
2026-05-31T18:00,25.9,60,4.1,9.9331,-84.0792
2026-05-31T19:00,25.6,65,2.7,9.9331,-84.0792
2026-05-31T20:00,26.2,62,2.0,9.9331,-84.0792
2026-05-31T21:00,24.9,68,4.0,9.9331,-84.0792
2026-05-31T22:00,24.0,77,4.3,9.9331,-84.0792
2026-05-31T23:00,23.1,83,4.3,9.9331,-84.0792
2026-06-01T00:00,22.1,92,1.0,9.9331,-84.0792
2026-06-01T01:00,22.2,91,2.4,9.9331,-84.0792
2026-06-01T02:00,22.0,92,4.7,9.9331,-84.0792
2026-06-01T03:00,22.0,88,7.7,9.9331,-84.0792
2026-06-01T04:00,21.4,88,8.1,9.9331,-84.0792
2026-06-01T05:00,20.8,90,7.7,9.9331,-84.0792
2026-06-01T06:00,20.8,85,6.9,9.9331,-84.0792
2026-06-01T07:00,20.6,85,6.9,9.9331,-84.0792
2026-06-01T08:00,20.3,86,6.6,9.9331,-84.0792
2026-06-01T09:00,19.7,88,7.4,9.9331,-84.0792
2026-06-01T10:00,19.2,89,8.3,9.9331,-84.0792
2026-06-01T11:00,19.5,86,8.5,9.9331,-84.0792
2026-06-01T12:00,20.3,83,8.5,9.9331,-84.0792
2026-06-01T13:00,21.9,74,10.3,9.9331,-84.0792
2026-06-01T14:00,23.4,70,9.7,9.9331,-84.0792
2026-06-01T15:00,25.0,66,8.8,9.9331,-84.0792
2026-06-01T16:00,26.3,63,7.4,9.9331,-84.0792
2026-06-01T17:00,26.6,61,8.3,9.9331,-84.0792
2026-06-01T18:00,26.0,64,8.1,9.9331,-84.0792
2026-06-01T19:00,26.2,62,11.7,9.9331,-84.0792
2026-06-01T20:00,26.0,63,12.4,9.9331,-84.0792
2026-06-01T21:00,26.0,64,9.1,9.9331,-84.0792
2026-06-01T22:00,25.5,65,7.7,9.9331,-84.0792
2026-06-01T23:00,24.2,72,8.5,9.9331,-84.0792
2026-06-02T00:00,22.6,79,7.7,9.9331,-84.0792
2026-06-02T01:00,21.9,82,9.2,9.9331,-84.0792
2026-06-02T02:00,21.6,81,8.3,9.9331,-84.0792
2026-06-02T03:00,21.5,80,7.0,9.9331,-84.0792
2026-06-02T04:00,21.2,81,6.5,9.9331,-84.0792
2026-06-02T05:00,21.0,81,5.8,9.9331,-84.0792
2026-06-02T06:00,19.8,86,7.5,9.9331,-84.0792
2026-06-02T07:00,20.0,81,6.8,9.9331,-84.0792
2026-06-02T08:00,19.6,83,6.9,9.9331,-84.0792
2026-06-02T09:00,19.6,84,6.7,9.9331,-84.0792
2026-06-02T10:00,19.3,85,7.8,9.9331,-84.0792
2026-06-02T11:00,19.0,85,8.7,9.9331,-84.0792
2026-06-02T12:00,20.4,81,8.2,9.9331,-84.0792
2026-06-02T13:00,22.0,74,8.3,9.9331,-84.0792
2026-06-02T14:00,23.5,69,8.8,9.9331,-84.0792
2026-06-02T15:00,25.1,64,8.6,9.9331,-84.0792
2026-06-02T16:00,25.7,64,7.2,9.9331,-84.0792
2026-06-02T17:00,24.2,77,5.1,9.9331,-84.0792
2026-06-02T18:00,23.7,79,2.1,9.9331,-84.0792
2026-06-02T19:00,23.3,80,4.2,9.9331,-84.0792
2026-06-02T20:00,24.7,72,4.4,9.9331,-84.0792
2026-06-02T21:00,25.3,66,4.2,9.9331,-84.0792
2026-06-02T22:00,25.1,66,2.9,9.9331,-84.0792
2026-06-02T23:00,22.8,78,5.1,9.9331,-84.0792
2026-06-03T00:00,23.2,72,3.1,9.9331,-84.0792
2026-06-03T01:00,22.3,75,5.6,9.9331,-84.0792
2026-06-03T02:00,21.5,79,7.8,9.9331,-84.0792
2026-06-03T03:00,21.3,79,7.6,9.9331,-84.0792
2026-06-03T04:00,21.2,79,6.5,9.9331,-84.0792
2026-06-03T05:00,21.0,81,5.0,9.9331,-84.0792
2026-06-03T06:00,19.7,88,5.3,9.9331,-84.0792
2026-06-03T07:00,19.1,90,5.7,9.9331,-84.0792
2026-06-03T08:00,19.0,90,4.5,9.9331,-84.0792
2026-06-03T09:00,19.2,87,4.9,9.9331,-84.0792
2026-06-03T10:00,19.1,87,5.1,9.9331,-84.0792
2026-06-03T11:00,19.2,89,3.4,9.9331,-84.0792
2026-06-03T12:00,20.0,85,6.1,9.9331,-84.0792
2026-06-03T13:00,22.0,74,5.7,9.9331,-84.0792
2026-06-03T14:00,23.0,70,5.4,9.9331,-84.0792
2026-06-03T15:00,24.8,66,2.0,9.9331,-84.0792
2026-06-03T16:00,25.6,66,4.1,9.9331,-84.0792
2026-06-03T17:00,23.0,80,4.7,9.9331,-84.0792
2026-06-03T18:00,23.7,77,3.6,9.9331,-84.0792
2026-06-03T19:00,21.0,89,8.2,9.9331,-84.0792
2026-06-03T20:00,20.5,98,6.0,9.9331,-84.0792
2026-06-03T21:00,20.7,95,5.0,9.9331,-84.0792
2026-06-03T22:00,20.3,99,4.4,9.9331,-84.0792
2026-06-03T23:00,20.0,100,1.8,9.9331,-84.0792
2026-06-04T00:00,20.2,93,1.3,9.9331,-84.0792
2026-06-04T01:00,20.2,96,1.2,9.9331,-84.0792
2026-06-04T02:00,20.1,95,1.4,9.9331,-84.0792
2026-06-04T03:00,20.2,93,0.2,9.9331,-84.0792
2026-06-04T04:00,19.7,96,2.2,9.9331,-84.0792
2026-06-04T05:00,19.2,98,3.3,9.9331,-84.0792
2026-06-04T06:00,19.0,95,3.4,9.9331,-84.0792
2026-06-04T07:00,18.7,94,4.2,9.9331,-84.0792
2026-06-04T08:00,18.7,94,4.5,9.9331,-84.0792
2026-06-04T09:00,18.2,94,3.9,9.9331,-84.0792
2026-06-04T10:00,18.0,94,5.1,9.9331,-84.0792
2026-06-04T11:00,18.0,94,6.1,9.9331,-84.0792
2026-06-04T12:00,18.8,92,7.8,9.9331,-84.0792
2026-06-04T13:00,20.7,84,7.3,9.9331,-84.0792
2026-06-04T14:00,22.9,75,4.8,9.9331,-84.0792
2026-06-04T15:00,24.4,71,2.3,9.9331,-84.0792
2026-06-04T16:00,22.9,82,9.3,9.9331,-84.0792
2026-06-04T17:00,21.4,91,6.0,9.9331,-84.0792
2026-06-04T18:00,21.3,93,8.5,9.9331,-84.0792
2026-06-04T19:00,21.9,90,5.6,9.9331,-84.0792
2026-06-04T20:00,19.8,94,3.7,9.9331,-84.0792
2026-06-04T21:00,20.0,98,2.7,9.9331,-84.0792
2026-06-04T22:00,20.0,97,3.6,9.9331,-84.0792
2026-06-04T23:00,19.8,99,2.2,9.9331,-84.0792
2026-06-05T00:00,19.6,95,3.1,9.9331,-84.0792
2026-06-05T01:00,19.4,98,2.5,9.9331,-84.0792
2026-06-05T02:00,19.5,96,3.1,9.9331,-84.0792
2026-06-05T03:00,19.3,98,0.8,9.9331,-84.0792
2026-06-05T04:00,19.3,97,1.8,9.9331,-84.0792
2026-06-05T05:00,19.0,98,4.4,9.9331,-84.0792
2026-06-05T06:00,18.9,95,3.8,9.9331,-84.0792
2026-06-05T07:00,18.8,96,1.3,9.9331,-84.0792
2026-06-05T08:00,18.5,97,0.4,9.9331,-84.0792
2026-06-05T09:00,18.3,95,3.5,9.9331,-84.0792
2026-06-05T10:00,18.2,95,2.1,9.9331,-84.0792
2026-06-05T11:00,18.1,93,1.6,9.9331,-84.0792
2026-06-05T12:00,19.0,96,4.6,9.9331,-84.0792
2026-06-05T13:00,20.9,88,3.5,9.9331,-84.0792
2026-06-05T14:00,22.2,78,3.8,9.9331,-84.0792
2026-06-05T15:00,23.0,76,5.7,9.9331,-84.0792
2026-06-05T16:00,24.0,76,7.3,9.9331,-84.0792
2026-06-05T17:00,22.0,86,9.4,9.9331,-84.0792
2026-06-05T18:00,20.7,90,7.9,9.9331,-84.0792
2026-06-05T19:00,20.4,93,4.7,9.9331,-84.0792
2026-06-05T20:00,21.5,88,6.9,9.9331,-84.0792
2026-06-05T21:00,19.4,100,5.5,9.9331,-84.0792
2026-06-05T22:00,19.2,100,2.7,9.9331,-84.0792
2026-06-05T23:00,19.6,97,0.7,9.9331,-84.0792
2026-06-06T00:00,19.0,98,4.3,9.9331,-84.0792
2026-06-06T01:00,19.0,98,4.4,9.9331,-84.0792
2026-06-06T02:00,18.9,99,3.6,9.9331,-84.0792
2026-06-06T03:00,18.9,98,1.8,9.9331,-84.0792
