fecha,hora,dia_semana,ubicacion,temperatura,humedad,velocidad_viento,latitud,longitud,pm_10,pm_2_5,no2,o3,origen_lat,origen_lon,destino_lat,destino_lon,duracion_normal_seg,duracion_trafico_seg,congestion_ratio,congestion_ajustada,nivel_congestion
2026-06-27 03:00:00,3,5,San Jose Centro,21.1,80,10.5,9.9331,-84.0792,9.5,8.2,12.8,22.0,9.9358,-84.0558,9.9567,-84.1132,824.0,797.0,0.9672330097087378,1.0,Fluido
2026-06-27 04:00:00,4,5,San Jose Centro,20.8,80,11.2,9.9331,-84.0792,9.3,7.9,12.0,21.0,9.9358,-84.0558,9.9567,-84.1132,824.0,765.0,0.9283980582524272,1.0,Fluido
2026-06-27 05:00:00,5,5,San Jose Centro,21.0,77,11.4,9.9331,-84.0792,10.4,8.4,11.5,20.0,9.9358,-84.0558,9.9567,-84.1132,824.0,737.0,0.8944174757281553,1.0,Fluido
2026-06-27 06:00:00,6,5,San Jose Centro,20.8,75,11.7,9.9331,-84.0792,10.3,8.5,10.8,21.0,9.9358,-84.0558,9.9567,-84.1132,824.0,713.0,0.8652912621359223,1.0,Fluido
2026-06-27 07:00:00,7,5,San Jose Centro,20.4,77,11.6,9.9331,-84.0792,9.9,8.0,9.7,22.0,9.9358,-84.0558,9.9567,-84.1132,824.0,685.0,0.8313106796116505,1.0,Fluido
2026-06-27 08:00:00,8,5,San Jose Centro,20.6,76,10.9,9.9331,-84.0792,9.4,7.6,8.5,24.0,9.9358,-84.0558,9.9567,-84.1132,824.0,662.0,0.8033980582524272,1.0,Fluido
2026-06-27 09:00:00,9,5,San Jose Centro,20.8,75,11.3,9.9331,-84.0792,8.5,6.7,7.5,26.0,9.9358,-84.0558,9.9567,-84.1132,824.0,637.0,0.7730582524271845,1.0,Fluido
2026-06-27 10:00:00,10,5,San Jose Centro,20.7,76,11.8,9.9331,-84.0792,5.6,4.5,7.1,28.0,9.9358,-84.0558,9.9567,-84.1132,824.0,657.0,0.7973300970873787,1.0,Fluido
2026-06-27 11:00:00,11,5,San Jose Centro,20.5,77,11.3,9.9331,-84.0792,4.5,3.5,6.9,30.0,9.9358,-84.0558,9.9567,-84.1132,824.0,702.0,0.8519417475728155,1.0,Fluido
2026-06-27 12:00:00,12,5,San Jose Centro,20.6,78,11.7,9.9331,-84.0792,8.9,7.2,7.6,29.0,9.9358,-84.0558,9.9567,-84.1132,824.0,733.0,0.8895631067961165,1.0,Fluido
2026-06-27 13:00:00,13,5,San Jose Centro,22.0,71,11.4,9.9331,-84.0792,8.2,6.4,6.1,39.0,9.9358,-84.0558,9.9567,-84.1132,824.0,724.0,0.8786407766990292,1.0,Fluido
2026-06-27 14:00:00,14,5,San Jose Centro,23.2,67,11.2,9.9331,-84.0792,8.7,5.6,4.1,54.0,9.9358,-84.0558,9.9567,-84.1132,824.0,765.0,0.9283980582524272,1.0,Fluido
2026-06-27 15:00:00,15,5,San Jose Centro,25.8,57,11.5,9.9331,-84.0792,10.9,6.0,2.5,65.0,9.9358,-84.0558,9.9567,-84.1132,824.0,833.0,1.0109223300970873,1.0109223300970873,Leve
2026-06-27 16:00:00,16,5,San Jose Centro,26.6,55,11.8,9.9331,-84.0792,10.8,6.1,1.8,70.0,9.9358,-84.0558,9.9567,-84.1132,824.0,848.0,1.029126213592233,1.029126213592233,Leve
2026-06-27 17:00:00,17,5,San Jose Centro,27.2,54,12.5,9.9331,-84.0792,12.0,6.9,1.6,71.0,9.9358,-84.0558,9.9567,-84.1132,824.0,867.0,1.0521844660194175,1.0521844660194175,Leve
2026-06-27 18:00:00,18,5,San Jose Centro,27.6,52,13.9,9.9331,-84.0792,16.2,8.4,1.5,72.0,9.9358,-84.0558,9.9567,-84.1132,824.0,1030.0,1.25,1.25,Leve
2026-06-27 19:00:00,19,5,San Jose Centro,26.2,56,11.6,9.9331,-84.0792,23.3,11.0,1.3,72.0,9.9358,-84.0558,9.9567,-84.1132,824.0,1024.0,1.2427184466019416,1.2427184466019416,Leve
2026-06-27 20:00:00,20,5,San Jose Centro,26.4,53,12.2,9.9331,-84.0792,30.2,13.9,1.3,72.0,9.9358,-84.0558,9.9567,-84.1132,824.0,1063.0,1.2900485436893203,1.2900485436893203,Leve
2026-06-27 21:00:00,21,5,San Jose Centro,25.6,57,10.1,9.9331,-84.0792,35.3,16.2,1.8,69.0,9.9358,-84.0558,9.9567,-84.1132,824.0,943.0,1.1444174757281553,1.1444174757281553,Leve
2026-06-27 22:00:00,22,5,San Jose Centro,24.9,61,10.7,9.9331,-84.0792,36.3,17.2,3.4,63.0,9.9358,-84.0558,9.9567,-84.1132,824.0,822.0,0.9975728155339806,1.0,Fluido
2026-06-27 23:00:00,23,5,San Jose Centro,23.4,66,9.3,9.9331,-84.0792,32.5,16.5,5.4,55.0,9.9358,-84.0558,9.9567,-84.1132,824.0,833.0,1.0109223300970873,1.0109223300970873,Leve
2026-06-28 00:00:00,0,6,San Jose Centro,22.6,68,10.4,9.9331,-84.0792,24.3,12.6,5.5,49.0,9.9358,-84.0558,9.9567,-84.1132,824.0,848.0,1.029126213592233,1.029126213592233,Leve
2026-06-28 01:00:00,1,6,San Jose Centro,22.0,68,13.6,9.9331,-84.0792,20.0,12.1,5.6,46.0,9.9358,-84.0558,9.9567,-84.1132,824.0,793.0,0.962378640776699,1.0,Fluido
2026-06-28 02:00:00,2,6,San Jose Centro,21.6,67,17.2,9.9331,-84.0792,17.8,11.4,5.7,41.0,9.9358,-84.0558,9.9567,-84.1132,824.0,775.0,0.9405339805825242,1.0,Fluido
2026-06-28 03:00:00,3,6,San Jose Centro,21.0,67,16.4,9.9331,-84.0792,19.5,10.7,5.8,37.0,9.9358,-84.0558,9.9567,-84.1132,824.0,783.0,0.9502427184466019,1.0,Fluido
2026-06-28 04:00:00,4,6,San Jose Centro,20.9,64,17.5,9.9331,-84.0792,19.6,10.6,6.1,34.0,9.9358,-84.0558,9.9567,-84.1132,824.0,759.0,0.9211165048543689,1.0,Fluido
2026-06-28 05:00:00,5,6,San Jose Centro,20.3,67,18.1,9.9331,-84.0792,19.0,10.8,6.4,31.0,9.9358,-84.0558,9.9567,-84.1132,824.0,744.0,0.9029126213592233,1.0,Fluido
2026-06-28 06:00:00,6,6,San Jose Centro,19.6,68,17.5,9.9331,-84.0792,18.3,10.7,6.5,29.0,9.9358,-84.0558,9.9567,-84.1132,824.0,704.0,0.8543689320388349,1.0,Fluido
2026-06-28 07:00:00,7,6,San Jose Centro,19.4,67,17.4,9.9331,-84.0792,17.2,10.2,6.2,28.0,9.9358,-84.0558,9.9567,-84.1132,824.0,676.0,0.8203883495145631,1.0,Fluido
2026-06-28 08:00:00,8,6,San Jose Centro,19.5,68,17.8,9.9331,-84.0792,16.2,9.7,5.8,29.0,9.9358,-84.0558,9.9567,-84.1132,824.0,663.0,0.8046116504854369,1.0,Fluido
2026-06-28 09:00:00,9,6,San Jose Centro,19.2,70,19.0,9.9331,-84.0792,15.1,9.2,5.5,29.0,9.9358,-84.0558,9.9567,-84.1132,824.0,635.0,0.7706310679611651,1.0,Fluido
2026-06-28 10:00:00,10,6,San Jose Centro,19.2,72,17.7,9.9331,-84.0792,13.8,8.7,5.6,28.0,9.9358,-84.0558,9.9567,-84.1132,824.0,644.0,0.7815533980582524,1.0,Fluido
2026-06-28 11:00:00,11,6,San Jose Centro,19.7,74,17.2,9.9331,-84.0792,12.9,8.5,5.9,27.0,9.9358,-84.0558,9.9567,-84.1132,824.0,672.0,0.8155339805825242,1.0,Fluido
2026-06-28 12:00:00,12,6,San Jose Centro,19.9,73,16.4,9.9331,-84.0792,12.6,8.8,5.7,30.0,9.9358,-84.0558,9.9567,-84.1132,824.0,708.0,0.8592233009708737,1.0,Fluido
2026-06-28 13:00:00,13,6,San Jose Centro,21.3,65,15.3,9.9331,-84.0792,15.3,9.9,4.5,39.0,9.9358,-84.0558,9.9567,-84.1132,824.0,690.0,0.837378640776699,1.0,Fluido
2026-06-28 14:00:00,14,6,San Jose Centro,23.5,52,17.2,9.9331,-84.0792,28.1,12.1,2.7,52.0,9.9358,-84.0558,9.9567,-84.1132,824.0,711.0,0.8628640776699029,1.0,Fluido
2026-06-28 15:00:00,15,6,San Jose Centro,25.5,43,17.5,9.9331,-84.0792,38.0,14.2,1.4,61.0,9.9358,-84.0558,9.9567,-84.1132,824.0,714.0,0.866504854368932,1.0,Fluido
2026-06-28 16:00:00,16,6,San Jose Centro,26.4,42,17.6,9.9331,-84.0792,39.7,14.5,0.9,62.0,9.9358,-84.0558,9.9567,-84.1132,824.0,722.0,0.8762135922330098,1.0,Fluido
2026-06-28 17:00:00,17,6,San Jose Centro,26.9,43,14.5,9.9331,-84.0792,38.2,14.4,0.7,60.0,9.9358,-84.0558,9.9567,-84.1132,824.0,737.0,0.8944174757281553,1.0,Fluido
2026-06-28 18:00:00,18,6,San Jose Centro,27.3,45,11.9,9.9331,-84.0792,37.4,14.6,0.7,58.0,9.9358,-84.0558,9.9567,-84.1132,824.0,763.0,0.9259708737864077,1.0,Fluido
2026-06-28 19:00:00,19,6,San Jose Centro,27.6,45,13.7,9.9331,-84.0792,34.9,14.2,0.6,58.0,9.9358,-84.0558,9.9567,-84.1132,824.0,786.0,0.9538834951456311,1.0,Fluido
2026-06-28 20:00:00,20,6,San Jose Centro,27.1,46,13.6,9.9331,-84.0792,33.2,14.1,0.6,58.0,9.9358,-84.0558,9.9567,-84.1132,824.0,771.0,0.9356796116504854,1.0,Fluido
2026-06-28 21:00:00,21,6,San Jose Centro,26.3,49,13.9,9.9331,-84.0792,29.7,13.4,1.1,56.0,9.9358,-84.0558,9.9567,-84.1132,824.0,764.0,0.9271844660194175,1.0,Fluido
2026-06-28 22:00:00,22,6,San Jose Centro,25.1,52,14.5,9.9331,-84.0792,26.8,12.8,1.9,51.0,9.9358,-84.0558,9.9567,-84.1132,824.0,743.0,0.9016990291262136,1.0,Fluido
2026-06-28 23:00:00,23,6,San Jose Centro,23.8,57,12.4,9.9331,-84.0792,24.7,12.7,3.2,44.0,9.9358,-84.0558,9.9567,-84.1132,824.0,770.0,0.9344660194174758,1.0,Fluido
2026-06-29 00:00:00,0,0,San Jose Centro,22.1,66,11.8,9.9331,-84.0792,35.2,17.2,3.2,42.0,9.9358,-84.0558,9.9567,-84.1132,824.0,814.0,0.9878640776699029,1.0,Fluido
2026-06-29 01:00:00,1,0,San Jose Centro,21.6,67,13.9,9.9331,-84.0792,29.8,16.8,6.9,33.0,9.9358,-84.0558,9.9567,-84.1132,824.0,792.0,0.9611650485436893,1.0,Fluido
2026-06-29 02:00:00,2,0,San Jose Centro,21.0,67,14.3,9.9331,-84.0792,23.6,15.7,12.0,22.0,9.9358,-84.0558,9.9567,-84.1132,824.0,763.0,0.9259708737864077,1.0,Fluido
2026-06-29 03:00:00,3,0,San Jose Centro,20.6,67,13.4,9.9331,-84.0792,20.9,14.6,15.6,13.0,9.9358,-84.0558,9.9567,-84.1132,824.0,770.0,0.9344660194174758,1.0,Fluido
2026-06-29 04:00:00,4,0,San Jose Centro,20.1,68,12.8,9.9331,-84.0792,21.9,14.1,16.4,11.0,9.9358,-84.0558,9.9567,-84.1132,824.0,733.0,0.8895631067961165,1.0,Fluido
2026-06-29 05:00:00,5,0,San Jose Centro,19.3,69,12.6,9.9331,-84.0792,22.8,14.3,15.7,12.0,9.9358,-84.0558,9.9567,-84.1132,824.0,695.0,0.8434466019417476,1.0,Fluido
2026-06-29 06:00:00,6,0,San Jose Centro,19.6,65,13.6,9.9331,-84.0792,24.5,14.6,14.6,13.0,9.9358,-84.0558,9.9567,-84.1132,824.0,675.0,0.8191747572815534,1.0,Fluido
2026-06-29 07:00:00,7,0,San Jose Centro,19.4,63,14.0,9.9331,-84.0792,23.9,14.2,13.3,14.0,9.9358,-84.0558,9.9567,-84.1132,824.0,660.0,0.8009708737864077,1.0,Fluido
2026-06-29 08:00:00,8,0,San Jose Centro,18.9,63,11.6,9.9331,-84.0792,25.0,14.0,11.8,15.0,9.9358,-84.0558,9.9567,-84.1132,824.0,637.0,0.7730582524271845,1.0,Fluido
2026-06-29 09:00:00,9,0,San Jose Centro,18.3,66,11.0,9.9331,-84.0792,27.5,14.3,10.6,16.0,9.9358,-84.0558,9.9567,-84.1132,824.0,649.0,0.787621359223301,1.0,Fluido
2026-06-29 10:00:00,10,0,San Jose Centro,17.8,70,11.9,9.9331,-84.0792,28.8,14.6,10.6,14.0,9.9358,-84.0558,9.9567,-84.1132,824.0,684.0,0.8300970873786407,1.0,Fluido
2026-06-29 11:00:00,11,0,San Jose Centro,17.6,73,12.5,9.9331,-84.0792,29.5,15.0,10.9,13.0,9.9358,-84.0558,9.9567,-84.1132,824.0,760.0,0.9223300970873787,1.0,Fluido
2026-06-29 12:00:00,12,0,San Jose Centro,18.8,74,11.6,9.9331,-84.0792,27.9,15.4,9.9,17.0,9.9358,-84.0558,9.9567,-84.1132,824.0,1133.0,1.375,1.375,Moderado
2026-06-29 13:00:00,13,0,San Jose Centro,21.5,67,11.9,9.9331,-84.0792,36.6,17.2,7.8,31.0,9.9358,-84.0558,9.9567,-84.1132,824.0,1230.0,1.4927184466019416,1.4927184466019416,Moderado
2026-06-29 14:00:00,14,0,San Jose Centro,24.2,61,14.1,9.9331,-84.0792,32.9,15.3,4.9,50.0,9.9358,-84.0558,9.9567,-84.1132,824.0,1106.0,1.3422330097087378,1.3422330097087378,Moderado
2026-06-29 15:00:00,15,0,San Jose Centro,26.1,54,13.1,9.9331,-84.0792,27.5,13.7,2.7,64.0,9.9358,-84.0558,9.9567,-84.1132,824.0,1030.0,1.25,1.25,Leve
2026-06-29 16:00:00,16,0,San Jose Centro,27.1,51,11.3,9.9331,-84.0792,25.2,13.3,1.8,70.0,9.9358,-84.0558,9.9567,-84.1132,824.0,936.0,1.1359223300970873,1.1359223300970873,Leve
2026-06-29 17:00:00,17,0,San Jose Centro,28.1,50,10.7,9.9331,-84.0792,23.1,12.5,1.5,71.0,9.9358,-84.0558,9.9567,-84.1132,824.0,913.0,1.108009708737864,1.108009708737864,Leve
2026-06-29 18:00:00,18,0,San Jose Centro,28.1,50,10.5,9.9331,-84.0792,20.5,11.5,1.6,71.0,9.9358,-84.0558,9.9567,-84.1132,824.0,896.0,1.087378640776699,1.087378640776699,Leve
2026-06-29 19:00:00,19,0,San Jose Centro,27.7,52,12.5,9.9331,-84.0792,17.6,10.3,1.6,71.0,9.9358,-84.0558,9.9567,-84.1132,824.0,889.0,1.078883495145631,1.078883495145631,Leve
2026-06-29 20:00:00,20,0,San Jose Centro,26.3,57,13.1,9.9331,-84.0792,14.0,9.0,2.0,71.0,9.9358,-84.0558,9.9567,-84.1132,824.0,868.0,1.0533980582524272,1.0533980582524272,Leve
2026-06-29 21:00:00,21,0,San Jose Centro,25.4,62,11.9,9.9331,-84.0792,12.6,8.6,3.2,67.0,9.9358,-84.0558,9.9567,-84.1132,824.0,888.0,1.0776699029126213,1.0776699029126213,Leve
2026-06-29 22:00:00,22,0,San Jose Centro,25.0,64,9.9,9.9331,-84.0792,11.1,7.9,6.3,58.0,9.9358,-84.0558,9.9567,-84.1132,824.0,916.0,1.1116504854368932,1.1116504854368932,Leve
2026-06-29 23:00:00,23,0,San Jose Centro,24.0,69,10.8,9.9331,-84.0792,11.7,9.7,10.4,46.0,9.9358,-84.0558,9.9567,-84.1132,824.0,1042.0,1.2645631067961165,1.2645631067961165,Leve
2026-06-30 00:00:00,0,1,San Jose Centro,22.9,73,9.4,9.9331,-84.0792,12.8,9.1,9.1,41.0,9.9358,-84.0558,9.9567,-84.1132,824.0,923.0,1.1201456310679612,1.1201456310679612,Leve
2026-06-30 01:00:00,1,1,San Jose Centro,21.7,78,11.0,9.9331,-84.0792,13.0,10.8,11.0,35.0,9.9358,-84.0558,9.9567,-84.1132,824.0,792.0,0.9611650485436893,1.0,Fluido
2026-06-30 02:00:00,2,1,San Jose Centro,21.2,78,11.2,9.9331,-84.0792,13.0,10.7,13.6,27.0,9.9358,-84.0558,9.9567,-84.1132,824.0,768.0,0.9320388349514563,1.0,Fluido
2026-06-30 03:00:00,3,1,San Jose Centro,20.9,76,13.5,9.9331,-84.0792,12.1,9.5,15.2,21.0,9.9358,-84.0558,9.9567,-84.1132,824.0,771.0,0.9356796116504854,1.0,Fluido
2026-06-30 04:00:00,4,1,San Jose Centro,20.8,74,15.0,9.9331,-84.0792,11.4,8.8,15.0,19.0,9.9358,-84.0558,9.9567,-84.1132,824.0,732.0,0.8883495145631068,1.0,Fluido
2026-06-30 05:00:00,5,1,San Jose Centro,20.8,74,15.3,9.9331,-84.0792,11.4,8.8,13.8,20.0,9.9358,-84.0558,9.9567,-84.1132,824.0,690.0,0.837378640776699,1.0,Fluido
2026-06-30 06:00:00,6,1,San Jose Centro,20.8,75,14.1,9.9331,-84.0792,11.3,8.7,12.4,21.0,9.9358,-84.0558,9.9567,-84.1132,824.0,668.0,0.8106796116504854,1.0,Fluido
2026-06-30 07:00:00,7,1,San Jose Centro,20.6,76,13.9,9.9331,-84.0792,11.3,8.4,10.9,22.0,9.9358,-84.0558,9.9567,-84.1132,824.0,632.0,0.7669902912621359,1.0,Fluido
2026-06-30 08:00:00,8,1,San Jose Centro,20.1,78,12.8,9.9331,-84.0792,10.8,8.0,9.3,22.0,9.9358,-84.0558,9.9567,-84.1132,824.0,656.0,0.7961165048543689,1.0,Fluido
2026-06-30 09:00:00,9,1,San Jose Centro,20.1,77,11.2,9.9331,-84.0792,10.0,7.5,8.2,23.0,9.9358,-84.0558,9.9567,-84.1132,824.0,652.0,0.7912621359223301,1.0,Fluido
2026-06-30 10:00:00,10,1,San Jose Centro,20.1,78,10.2,9.9331,-84.0792,9.9,7.4,8.4,22.0,9.9358,-84.0558,9.9567,-84.1132,824.0,662.0,0.8033980582524272,1.0,Fluido
2026-06-30 11:00:00,11,1,San Jose Centro,20.4,78,11.0,9.9331,-84.0792,9.0,6.9,9.2,21.0,9.9358,-84.0558,9.9567,-84.1132,824.0,738.0,0.8956310679611651,1.0,Fluido
2026-06-30 12:00:00,12,1,San Jose Centro,20.8,79,9.8,9.9331,-84.0792,9.6,7.7,9.5,23.0,9.9358,-84.0558,9.9567,-84.1132,824.0,1117.0,1.3555825242718447,1.3555825242718447,Moderado
2026-06-30 13:00:00,13,1,San Jose Centro,21.9,74,11.0,9.9331,-84.0792,9.5,7.3,7.8,34.0,9.9358,-84.0558,9.9567,-84.1132,824.0,1379.0,1.6735436893203883,1.6735436893203883,Moderado
2026-06-30 14:00:00,14,1,San Jose Centro,23.7,67,10.6,9.9331,-84.0792,8.5,6.6,5.5,49.0,9.9358,-84.0558,9.9567,-84.1132,824.0,1285.0,1.5594660194174756,1.5594660194174756,Moderado
2026-06-30 15:00:00,15,1,San Jose Centro,25.8,58,11.1,9.9331,-84.0792,8.4,6.5,3.6,61.0,9.9358,-84.0558,9.9567,-84.1132,824.0,1182.0,1.4344660194174756,1.4344660194174756,Moderado
2026-06-30 16:00:00,16,1,San Jose Centro,27.4,50,11.8,9.9331,-84.0792,8.1,6.2,2.6,68.0,9.9358,-84.0558,9.9567,-84.1132,824.0,1161.0,1.4089805825242718,1.4089805825242718,Moderado
2026-06-30 17:00:00,17,1,San Jose Centro,28.0,49,11.2,9.9331,-84.0792,8.2,6.4,2.1,72.0,9.9358,-84.0558,9.9567,-84.1132,824.0,985.0,1.1953883495145632,1.1953883495145632,Leve
2026-06-30 18:00:00,18,1,San Jose Centro,28.6,49,9.0,9.9331,-84.0792,8.0,6.3,1.9,74.0,9.9358,-84.0558,9.9567,-84.1132,824.0,969.0,1.1759708737864079,1.1759708737864079,Leve
2026-06-30 19:00:00,19,1,San Jose Centro,27.6,52,8.7,9.9331,-84.0792,7.9,6.3,1.9,73.0,9.9358,-84.0558,9.9567,-84.1132,824.0,918.0,1.1140776699029127,1.1140776699029127,Leve
2026-06-30 20:00:00,20,1,San Jose Centro,26.8,56,10.4,9.9331,-84.0792,8.1,6.6,2.2,70.0,9.9358,-84.0558,9.9567,-84.1132,824.0,922.0,1.1189320388349515,1.1189320388349515,Leve
2026-06-30 21:00:00,21,1,San Jose Centro,26.2,58,10.1,9.9331,-84.0792,8.0,6.4,3.0,65.0,9.9358,-84.0558,9.9567,-84.1132,824.0,929.0,1.1274271844660195,1.1274271844660195,Leve
2026-06-30 22:00:00,22,1,San Jose Centro,25.2,61,10.1,9.9331,-84.0792,7.3,5.8,4.7,57.0,9.9358,-84.0558,9.9567,-84.1132,824.0,1045.0,1.2682038834951457,1.2682038834951457,Leve
2026-06-30 23:00:00,23,1,San Jose Centro,24.0,66,9.2,9.9331,-84.0792,6.4,5.0,6.8,47.0,9.9358,-84.0558,9.9567,-84.1132,824.0,1221.0,1.4817961165048543,1.4817961165048543,Moderado
2026-07-01 00:00:00,0,2,San Jose Centro,23.4,66,7.3,9.9331,-84.0792,12.8,9.8,7.5,46.0,9.9358,-84.0558,9.9567,-84.1132,824.0,978.0,1.1868932038834952,1.1868932038834952,Leve
2026-07-01 01:00:00,1,2,San Jose Centro,22.3,70,7.8,9.9331,-84.0792,11.9,9.7,8.0,43.0,9.9358,-84.0558,9.9567,-84.1132,824.0,806.0,0.9781553398058253,1.0,Fluido
2026-07-01 02:00:00,2,2,San Jose Centro,22.1,72,8.3,9.9331,-84.0792,12.2,10.4,8.7,40.0,9.9358,-84.0558,9.9567,-84.1132,824.0,766.0,0.9296116504854369,1.0,Fluido
2026-07-01 03:00:00,3,2,San Jose Centro,21.8,73,10.1,9.9331,-84.0792,11.5,9.2,9.1,37.0,9.9358,-84.0558,9.9567,-84.1132,824.0,785.0,0.9526699029126213,1.0,Fluido
2026-07-01 04:00:00,4,2,San Jose Centro,21.6,75,10.7,9.9331,-84.0792,10.7,8.6,8.9,36.0,9.9358,-84.0558,9.9567,-84.1132,824.0,749.0,0.9089805825242718,1.0,Fluido
2026-07-01 05:00:00,5,2,San Jose Centro,21.4,77,10.9,9.9331,-84.0792,10.1,7.6,8.3,36.0,9.9358,-84.0558,9.9567,-84.1132,824.0,711.0,0.8628640776699029,1.0,Fluido
2026-07-01 06:00:00,6,2,San Jose Centro,21.4,75,7.5,9.9331,-84.0792,8.7,6.6,7.6,36.0,9.9358,-84.0558,9.9567,-84.1132,824.0,684.0,0.8300970873786407,1.0,Fluido
2026-07-01 07:00:00,7,2,San Jose Centro,21.2,76,8.3,9.9331,-84.0792,7.0,5.3,6.5,37.0,9.9358,-84.0558,9.9567,-84.1132,824.0,643.0,0.7803398058252428,1.0,Fluido
2026-07-01 08:00:00,8,2,San Jose Centro,21.0,77,9.2,9.9331,-84.0792,4.8,3.6,5.2,38.0,9.9358,-84.0558,9.9567,-84.1132,824.0,638.0,0.7742718446601942,1.0,Fluido
2026-07-01 09:00:00,9,2,San Jose Centro,21.0,77,8.8,9.9331,-84.0792,2.2,1.7,4.6,38.0,9.9358,-84.0558,9.9567,-84.1132,824.0,631.0,0.7657766990291263,1.0,Fluido
2026-07-01 10:00:00,10,2,San Jose Centro,21.0,77,8.6,9.9331,-84.0792,1.2,1.0,5.4,34.0,9.9358,-84.0558,9.9567,-84.1132,824.0,660.0,0.8009708737864077,1.0,Fluido
2026-07-01 11:00:00,11,2,San Jose Centro,21.0,78,10.3,9.9331,-84.0792,1.2,1.0,7.0,30.0,9.9358,-84.0558,9.9567,-84.1132,824.0,737.0,0.8944174757281553,1.0,Fluido
2026-07-01 12:00:00,12,2,San Jose Centro,21.2,77,6.2,9.9331,-84.0792,1.9,1.9,7.2,30.0,9.9358,-84.0558,9.9567,-84.1132,824.0,1132.0,1.3737864077669903,1.3737864077669903,Moderado
2026-07-01 13:00:00,13,2,San Jose Centro,21.8,75,7.1,9.9331,-84.0792,4.3,3.9,6.6,39.0,9.9358,-84.0558,9.9567,-84.1132,824.0,1320.0,1.6019417475728155,1.6019417475728155,Moderado
2026-07-01 14:00:00,14,2,San Jose Centro,23.9,65,7.7,9.9331,-84.0792,10.0,9.2,5.6,52.0,9.9358,-84.0558,9.9567,-84.1132,824.0,1219.0,1.479368932038835,1.479368932038835,Moderado
2026-07-01 15:00:00,15,2,San Jose Centro,25.6,57,9.6,9.9331,-84.0792,8.9,6.7,4.7,62.0,9.9358,-84.0558,9.9567,-84.1132,824.0,1120.0,1.3592233009708738,1.3592233009708738,Moderado
2026-07-01 16:00:00,16,2,San Jose Centro,26.9,52,12.8,9.9331,-84.0792,11.1,8.1,3.7,67.0,9.9358,-84.0558,9.9567,-84.1132,824.0,1051.0,1.2754854368932038,1.2754854368932038,Leve
2026-07-01 17:00:00,17,2,San Jose Centro,27.5,50,11.1,9.9331,-84.0792,11.0,7.5,2.6,68.0,9.9358,-84.0558,9.9567,-84.1132,824.0,1006.0,1.220873786407767,1.220873786407767,Leve
2026-07-01 18:00:00,18,2,San Jose Centro,28.8,43,10.6,9.9331,-84.0792,10.3,6.9,2.0,67.0,9.9358,-84.0558,9.9567,-84.1132,824.0,1045.0,1.2682038834951457,1.2682038834951457,Leve
2026-07-01 19:00:00,19,2,San Jose Centro,28.1,46,7.5,9.9331,-84.0792,10.1,6.8,1.4,63.0,9.9358,-84.0558,9.9567,-84.1132,824.0,959.0,1.1638349514563107,1.1638349514563107,Leve
2026-07-01 20:00:00,20,2,San Jose Centro,26.8,52,10.0,9.9331,-84.0792,8.4,5.5,1.1,56.0,9.9358,-84.0558,9.9567,-84.1132,824.0,936.0,1.1359223300970873,1.1359223300970873,Leve
2026-07-01 21:00:00,21,2,San Jose Centro,25.9,57,10.4,9.9331,-84.0792,6.9,4.5,2.8,48.0,9.9358,-84.0558,9.9567,-84.1132,824.0,921.0,1.1177184466019416,1.1177184466019416,Leve
2026-07-01 22:00:00,22,2,San Jose Centro,24.9,60,11.0,9.9331,-84.0792,7.2,5.4,8.4,37.0,9.9358,-84.0558,9.9567,-84.1132,824.0,1041.0,1.2633495145631068,1.2633495145631068,Leve
2026-07-01 23:00:00,23,2,San Jose Centro,23.7,65,9.0,9.9331,-84.0792,8.3,6.9,15.9,25.0,9.9358,-84.0558,9.9567,-84.1132,824.0,1184.0,1.4368932038834952,1.4368932038834952,Moderado
2026-07-02 00:00:00,0,3,San Jose Centro,22.6,72,8.1,9.9331,-84.0792,10.5,7.6,11.6,30.0,9.9358,-84.0558,9.9567,-84.1132,824.0,1004.0,1.2184466019417475,1.2184466019417475,Leve
2026-07-02 01:00:00,1,3,San Jose Centro,21.8,76,9.0,9.9331,-84.0792,8.6,7.1,11.4,28.0,9.9358,-84.0558,9.9567,-84.1132,824.0,820.0,0.9951456310679612,1.0,Fluido
2026-07-02 02:00:00,2,3,San Jose Centro,21.1,79,8.3,9.9331,-84.0792,7.3,6.1,11.0,25.0,9.9358,-84.0558,9.9567,-84.1132,824.0,785.0,0.9526699029126213,1.0,Fluido
2026-07-02 03:00:00,3,3,San Jose Centro,20.9,79,8.9,9.9331,-84.0792,3.2,2.8,10.4,24.0,9.9358,-84.0558,9.9567,-84.1132,824.0,798.0,0.9684466019417476,1.0,Fluido
2026-07-02 04:00:00,4,3,San Jose Centro,20.8,78,6.4,9.9331,-84.0792,2.8,2.5,9.5,25.0,9.9358,-84.0558,9.9567,-84.1132,824.0,752.0,0.912621359223301,1.0,Fluido
2026-07-02 05:00:00,5,3,San Jose Centro,20.7,79,6.6,9.9331,-84.0792,3.3,2.9,8.4,26.0,9.9358,-84.0558,9.9567,-84.1132,824.0,708.0,0.8592233009708737,1.0,Fluido
2026-07-02 06:00:00,6,3,San Jose Centro,21.0,78,6.0,9.9331,-84.0792,3.0,2.6,7.4,28.0,9.9358,-84.0558,9.9567,-84.1132,824.0,674.0,0.8179611650485437,1.0,Fluido
